id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title_x,start_year_x,genres,primary_genre,clean_title_y,start_year_y,averagerating,numvotes
27,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,132981261.0,4.289718096774194,2014,the grand budapest hotel,the grand budapest hotel,2014.0,"Adventure,Comedy,Crime",Adventure,the grand budapest hotel,2014,8.1,633604
28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,71306500.0,2.300209677419355,2015,vacation,vacation,2015.0,"Adventure,Comedy",Adventure,vacation,2015,6.1,87582
33,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0,-15173016.0,-0.48945212903225804,2010,extraordinary measures,extraordinary measures,2010.0,Drama,Drama,extraordinary measures,2010,6.5,15673
38,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,208099711.0,6.936657033333334,2018,crazy rich asians,crazy rich asians,2018.0,"Comedy,Romance",Comedy,crazy rich asians,2018,7.0,96617
42,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,167618160.0,5.587272,2012,the vow,the vow,2012.0,"Drama,Romance",Drama,the vow,2012,6.8,173629
45,2013-08-16,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,147025498.0,4.900849933333333,2013,lee daniels' the butler,lee daniels' the butler,2013.0,"Biography,Drama",Biography,lee daniels' the butler,2013,7.2,102468
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,76030660.0,2.5343553333333335,2015,sisters,sisters,2015.0,Comedy,Comedy,sisters,2015,6.0,58994
57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,76030660.0,2.5343553333333335,2015,sisters,sisters,2015.0,"Biography,Documentary,Music",Biography,sisters,2015,6.0,58994
69,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,140466405.0,4.6822135,2012,looper,looper,2012.0,"Action,Crime,Drama",Action,looper,2012,7.4,500595
70,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0,85121608.0,2.8373869333333332,2013,warm bodies,warm bodies,2013.0,"Comedy,Horror,Romance",Comedy,warm bodies,2013,6.9,208709
72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,92529966.0,3.0843322,2014,the nut job,the nut job,2014.0,"Adventure,Animation,Comedy",Adventure,the nut job,2014,5.7,24587
75,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0,103085295.0,3.4361765,2012,hope springs,hope springs,2012.0,"Comedy,Drama,Romance",Comedy,hope springs,2012,6.3,38667
83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,132502774.0,4.416759133333334,2011,midnight in paris,midnight in paris,2011.0,"Comedy,Fantasy,Romance",Comedy,midnight in paris,2011,7.7,356500
84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,120807172.0,4.026905733333333,2017,darkest hour,darkest hour,2017.0,"Biography,Drama,History",Biography,darkest hour,2017,7.4,136546
88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,35759911.0,1.1919970333333334,2018,life of the party,life of the party,2018.0,Comedy,Comedy,life of the party,2018,5.5,25756
89,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0,52148538.0,1.7382846,2010,letters to juliet,letters to juliet,2010.0,"Adventure,Comedy,Drama",Adventure,letters to juliet,2010,6.6,86137
92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,64156456.0,2.138548533333333,2015,southpaw,southpaw,2015.0,"Drama,Sport",Drama,southpaw,2015,7.4,199783
94,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0,68345423.0,2.2781807666666665,2017,atomic blonde,atomic blonde,2017.0,"Action,Mystery,Thriller",Action,atomic blonde,2017,6.7,150407
100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,54393749.0,1.8131249666666667,2015,sicario,sicario,2015.0,"Action,Crime,Drama",Action,sicario,2015,7.6,328548
3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,50131391.0,1.6710463666666666,2018,den of thieves,den of thieves,2018.0,"Action,Crime,Drama",Action,den of thieves,2018,7.0,69648
4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,24052249.0,0.8017416333333334,2012,the three stooges,the three stooges,2012.0,"Comedy,Family",Comedy,the three stooges,2012,5.1,28570
6,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0,46235001.0,1.5411667,2014,john wick,john wick,2014.0,"Action,Crime,Thriller",Action,john wick,2014,7.4,449942
8,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0,38984536.0,1.2994845333333334,2015,the age of adaline,the age of adaline,2015.0,"Drama,Fantasy,Romance",Drama,the age of adaline,2015,7.2,138924
9,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0,135889117.0,4.529637233333333,2010,step up 3d,step up 3d,2010.0,"Drama,Music,Romance",Drama,step up 3d,2010,6.2,53081
14,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0,35343694.0,1.1781231333333333,2011,hanna,hanna,2011.0,"Action,Drama,Thriller",Action,hanna,2011,6.8,179178
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,21078541.0,0.7026180333333333,2013,the family,the family,2013.0,"Comedy,Crime,Thriller",Comedy,the family,2013,6.3,102576
22,2013-09-13,The Family,30000000.0,36918811.0,51078541.0,21078541.0,0.7026180333333333,2013,the family,the family,2013.0,"Comedy,Crime,Drama",Comedy,the family,2013,6.3,102576
23,2018-02-09,The 15:17 to Paris,30000000.0,36276286.0,56096200.0,26096200.0,0.8698733333333334,2018,the 1517 to paris,the 1517 to paris,2018.0,"Biography,Drama,Thriller",Biography,the 1517 to paris,2018,5.2,21880
25,2011-07-01,Larry Crowne,30000000.0,35608245.0,61449135.0,31449135.0,1.0483045,2011,larry crowne,larry crowne,2011.0,"Comedy,Drama,Romance",Comedy,larry crowne,2011,6.1,58927
26,2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,52409520.0,1.746984,2013,carrie,carrie,2013.0,"Drama,Horror",Drama,carrie,2013,5.9,125424
28,2018-03-02,Death Wish,30000000.0,34017028.0,48575965.0,18575965.0,0.6191988333333334,2018,death wish,death wish,2018.0,"Action,Crime,Drama",Action,death wish,2018,6.4,50279
30,2015-06-03,Entourage,30000000.0,32363404.0,46438538.0,16438538.0,0.5479512666666667,2015,entourage,entourage,2015.0,Comedy,Comedy,entourage,2015,6.6,71519
32,2013-02-08,Side Effects,30000000.0,32172757.0,66742138.0,36742138.0,1.2247379333333333,2013,side effects,side effects,2013.0,"Crime,Drama,Mystery",Crime,side effects,2013,7.1,168466
34,2014-07-02,Deliver Us from Evil,30000000.0,30577122.0,87956618.0,57956618.0,1.9318872666666667,2014,deliver us from evil,deliver us from evil,2014.0,"Horror,Mystery,Thriller",Horror,deliver us from evil,2014,6.2,63793
35,2014-08-01,Get on Up,30000000.0,30569935.0,33339868.0,3339868.0,0.11132893333333334,2014,get on up,get on up,2014.0,"Biography,Drama,Music",Biography,get on up,2014,6.9,19024
37,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,31623819.0,1.0541273,2012,the five-year engagement,the five-year engagement,2012.0,"Comedy,Romance",Comedy,the five-year engagement,2012,6.2,88469
39,2011-07-15,Winnie the Pooh,30000000.0,26692846.0,50145607.0,20145607.0,0.6715202333333333,2011,winnie the pooh,winnie the pooh,2011.0,"Adventure,Animation,Comedy",Adventure,winnie the pooh,2011,7.2,19605
42,2018-09-14,White Boy Rick,30000000.0,24004833.0,25947983.0,-4052017.0,-0.13506723333333334,2018,white boy rick,white boy rick,2018.0,"Crime,Drama",Crime,white boy rick,2018,6.4,16255
45,2011-02-04,Sanctum,30000000.0,23209310.0,108957098.0,78957098.0,2.631903266666667,2011,sanctum,sanctum,2011.0,"Adventure,Drama,Thriller",Adventure,sanctum,2011,5.9,51318
49,2010-11-19,The Next Three Days,30000000.0,21148651.0,67255916.0,37255916.0,1.2418638666666666,2010,the next three days,the next three days,2010.0,"Action,Crime,Drama",Action,the next three days,2010,7.4,168066
50,2018-01-12,Proud Mary,30000000.0,20868638.0,21709539.0,-8290461.0,-0.2763487,2018,proud mary,proud mary,2018.0,"Action,Crime,Drama",Action,proud mary,2018,4.9,6805
53,2013-10-04,Runner Runner,30000000.0,19316646.0,60512680.0,30512680.0,1.0170893333333333,2013,runner runner,runner runner,2013.0,"Crime,Thriller",Crime,runner runner,2013,5.6,58235
55,2017-04-28,Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,233502914.0,7.783430466666666,2017,baahubali 2 the conclusion,baahubali 2 the conclusion,2017.0,"Action,Drama",Action,baahubali 2 the conclusion,2017,8.3,65656
58,2011-08-19,Fright Night,30000000.0,18298649.0,40520649.0,10520649.0,0.3506883,2011,fright night,fright night,2011.0,"Comedy,Horror",Comedy,fright night,2011,6.4,94555
59,2017-09-15,mother!,30000000.0,17800004.0,42531076.0,12531076.0,0.41770253333333335,2017,mother,mother,2017.0,"Drama,Horror,Mystery",Drama,mother,2017,6.6,156813
60,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0,5579007.0,0.1859669,2015,steve jobs,steve jobs,2015.0,"Biography,Drama",Biography,steve jobs,2015,7.2,138668
74,2013-01-18,The Last Stand,30000000.0,12050299.0,48330757.0,18330757.0,0.6110252333333334,2013,the last stand,the last stand,2013.0,"Action,Thriller",Action,the last stand,2013,6.4,126623
78,2013-03-08,Dead Man Down,30000000.0,10895295.0,19599974.0,-10400026.0,-0.34666753333333333,2013,dead man down,dead man down,2013.0,"Action,Crime,Drama",Action,dead man down,2013,6.5,61238
79,2011-04-29,Hoodwinked Too: Hood vs. Evil,30000000.0,10143779.0,23353111.0,-6646889.0,-0.22156296666666667,2011,hoodwinked too hood vs. evil,hoodwinked too hood vs. evil,2011.0,"Animation,Comedy,Crime",Animation,hoodwinked too hood vs. evil,2011,4.8,11281
84,2017-02-03,The Space Between Us,30000000.0,7885294.0,16481405.0,-13518595.0,-0.45061983333333333,2017,the space between us,the space between us,2017.0,"Adventure,Drama,Romance",Adventure,the space between us,2017,6.4,41031
88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,-19903179.0,-0.6634393,2018,kin,kin,2018.0,"Action,Drama,Sci-Fi",Action,kin,2018,5.7,9048
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,-21213248.0,-0.7071082666666667,2017,stronger,stronger,2017.0,"Biography,Drama",Biography,stronger,2017,7.0,33464
90,2017-09-22,Stronger,30000000.0,4211129.0,8786752.0,-21213248.0,-0.7071082666666667,2017,stronger,stronger,2017.0,Drama,Drama,stronger,2017,7.0,33464
99,2011-09-23,Machine Gun Preacher,30000000.0,538690.0,3721988.0,-26278012.0,-0.8759337333333334,2011,machine gun preacher,machine gun preacher,2011.0,"Action,Biography,Crime",Action,machine gun preacher,2011,6.8,60074
5,2015-01-30,Wild Card,30000000.0,3200.0,4315789.0,-25684211.0,-0.8561403666666667,2015,wild card,wild card,2015.0,"Action,Crime,Drama",Action,wild card,2015,5.6,46463
14,2015-05-15,Pitch Perfect 2,29000000.0,184296230.0,287625468.0,258625468.0,8.918119586206897,2015,pitch perfect 2,pitch perfect 2,2015.0,"Comedy,Music",Comedy,pitch perfect 2,2015,6.4,130692
16,2018-09-28,Night School,29000000.0,77339130.0,103008792.0,74008792.0,2.5520273103448274,2018,night school,night school,2018.0,Comedy,Comedy,night school,2018,5.6,23501
17,2016-04-08,The Boss,29000000.0,63077560.0,78652207.0,49652207.0,1.7121450689655173,2016,the boss,the boss,2016.0,Comedy,Comedy,the boss,2016,5.4,39096
21,2017-08-18,Logan Lucky,29000000.0,27778642.0,44264271.0,15264271.0,0.5263541724137931,2017,logan lucky,logan lucky,2017.0,"Comedy,Crime,Drama",Comedy,logan lucky,2017,7.0,105966
22,2016-08-12,Florence Foster Jenkins,29000000.0,27383770.0,56000339.0,27000339.0,0.9310461724137931,2016,florence foster jenkins,florence foster jenkins,2016.0,"Biography,Comedy,Drama",Biography,florence foster jenkins,2016,6.8,44970
35,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0,174182981.0,6.22082075,2015,straight outta compton,straight outta compton,2015.0,"Biography,Drama,History",Biography,straight outta compton,2015,7.9,165307
36,2017-07-21,Girls Trip,28000000.0,115108515.0,140886353.0,112886353.0,4.0316554642857145,2017,girls trip,girls trip,2017.0,"Comedy,Drama",Comedy,girls trip,2017,6.2,29321
40,2017-11-01,A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,99710550.0,3.5610910714285713,2017,a bad moms christmas,a bad moms christmas,2017.0,"Adventure,Comedy",Adventure,a bad moms christmas,2017,5.5,33056
41,2013-02-14,Safe Haven,28000000.0,71399120.0,94050951.0,66050951.0,2.358962535714286,2013,safe haven,safe haven,2013.0,"Drama,Romance,Thriller",Drama,safe haven,2013,6.7,97055
42,2015-12-11,The Big Short,28000000.0,70259870.0,133162752.0,105162752.0,3.7558125714285713,2015,the big short,the big short,2015.0,"Biography,Comedy,Drama",Biography,the big short,2015,7.8,309227
44,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,66954149.0,101379287.0,73379287.0,2.6206888214285713,2014,"alexander and the terrible, horrible, no good, very bad day","alexander and the terrible, horrible, no good, very bad day",2014.0,"Comedy,Family",Comedy,"alexander and the terrible, horrible, no good, very bad day",2014,6.2,37325
46,2013-01-28,Last Vegas,28000000.0,63914167.0,112914167.0,84914167.0,3.0326488214285714,2013,last vegas,last vegas,2013.0,"Comedy,Drama",Comedy,last vegas,2013,6.6,121409
50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,49026186.0,1.7509352142857142,2018,tag,tag,2018.0,Comedy,Comedy,tag,2018,6.5,85186
54,2010-04-16,Kick-Ass,28000000.0,48071303.0,97531134.0,69531134.0,2.4832547857142857,2010,kick-ass,kick-ass,2010.0,"Action,Comedy",Action,kick-ass,2010,7.6,497363
60,2011-08-12,30 Minutes or Less,28000000.0,37053924.0,40966716.0,12966716.0,0.463097,2011,30 minutes or less,30 minutes or less,2011.0,"Action,Comedy,Crime",Action,30 minutes or less,2011,6.1,87254
64,2014-02-21,3 Days to Kill,28000000.0,30697999.0,38959900.0,10959900.0,0.391425,2014,3 days to kill,3 days to kill,2014.0,"Action,Drama,Thriller",Action,3 days to kill,2014,6.2,81681
65,2013-08-16,Kick-Ass 2,28000000.0,28795985.0,63129909.0,35129909.0,1.2546396071428572,2013,kick-ass 2,kick-ass 2,2013.0,"Action,Comedy,Crime",Action,kick-ass 2,2013,6.6,238832
67,2014-09-19,A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,34108587.0,1.2181638214285715,2014,a walk among the tombstones,a walk among the tombstones,2014.0,"Action,Crime,Drama",Action,a walk among the tombstones,2014,6.5,105116
68,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0,18752858.0,0.6697449285714285,2010,the spy next door,the spy next door,2010.0,"Action,Comedy,Family",Action,the spy next door,2010,5.5,36767
69,2014-04-25,Brick Mansions,28000000.0,20396829.0,73421224.0,45421224.0,1.6221865714285715,2014,brick mansions,brick mansions,2014.0,"Action,Crime",Action,brick mansions,2014,5.7,37528
72,2015-08-21,American Ultra,28000000.0,14439985.0,30295028.0,2295028.0,0.08196528571428571,2015,american ultra,american ultra,2015.0,"Action,Comedy,Sci-Fi",Action,american ultra,2015,6.1,76769
74,2016-02-05,Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,-11361700.0,-0.405775,2016,pride and prejudice and zombies,pride and prejudice and zombies,2016.0,"Action,Comedy,Horror",Action,pride and prejudice and zombies,2016,5.8,46187
78,2015-10-30,Our Brand is Crisis,28000000.0,7002261.0,8594558.0,-19405442.0,-0.6930515,2015,our brand is crisis,our brand is crisis,2015.0,"Comedy,Drama",Comedy,our brand is crisis,2015,6.1,19033
86,2012-01-13,Joyful Noise,27500000.0,30932113.0,31157914.0,3657914.0,0.13301505454545454,2012,joyful noise,joyful noise,2012.0,"Comedy,Drama,Music",Comedy,joyful noise,2012,5.8,7575
90,2011-10-28,Anonymous,27500000.0,4463292.0,15815509.0,-11684491.0,-0.42489058181818185,2011,anonymous,anonymous,2011.0,"Drama,Thriller",Drama,anonymous,2011,6.9,37932
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,128564919.0,4.761663666666666,2011,limitless,limitless,2011.0,"Mystery,Sci-Fi,Thriller",Mystery,limitless,2011,7.4,492490
98,2016-05-13,Money Monster,27000000.0,41012075.0,93466095.0,66466095.0,2.461707222222222,2016,money monster,money monster,2016.0,"Crime,Drama,Thriller",Crime,money monster,2016,6.5,86607
33,2013-04-26,Pain & Gain,26000000.0,49875291.0,81275291.0,55275291.0,2.125972730769231,2013,pain & gain,pain & gain,2013.0,"Action,Comedy,Crime",Action,pain & gain,2013,6.4,187820
37,2010-01-22,Legion,26000000.0,40168080.0,67647574.0,41647574.0,1.6018297692307693,2010,legion,legion,2010.0,"Action,Fantasy,Horror",Action,legion,2010,5.2,92709
38,2012-08-29,Lawless,26000000.0,37397291.0,54393687.0,28393687.0,1.0920648846153846,2012,lawless,lawless,2012.0,"Crime,Drama",Crime,lawless,2012,7.3,214055
42,2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,15059418.0,0.5792083846153846,2014,the best of me,the best of me,2014.0,"Drama,Romance",Drama,the best of me,2014,6.7,59750
45,2012-04-27,The Raven,26000000.0,16008272.0,30601801.0,4601801.0,0.17699234615384615,2012,the raven,the raven,2012.0,"Crime,Mystery,Thriller",Crime,the raven,2012,6.4,79578
48,2015-07-10,Self/Less,26000000.0,12279691.0,33667319.0,7667319.0,0.2948968846153846,2015,self/less,self/less,2015.0,"Action,Mystery,Sci-Fi",Action,self/less,2015,6.5,80743
50,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,-19845828.0,-0.7633010769230769,2013,the fifth estate,the fifth estate,2013.0,"Biography,Drama,Thriller",Biography,the fifth estate,2013,6.2,36392
55,2015-03-17,Accidental Love,26000000.0,0.0,135436.0,-25864564.0,-0.9947909230769231,2015,accidental love,accidental love,2015.0,"Comedy,Romance",Comedy,accidental love,2015,4.1,7048
63,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,188120004.0,7.52480016,2011,the help,the help,2011.0,Drama,Drama,the help,2011,8.1,392699
64,2016-12-25,Hidden Figures,25000000.0,169607287.0,231771716.0,206771716.0,8.27086864,2016,hidden figures,hidden figures,2016.0,"Biography,Drama,History",Biography,hidden figures,2016,7.8,171131
67,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,128733800.0,5.149352,2014,ride along,ride along,2014.0,"Action,Comedy,Crime",Action,ride along,2014,6.2,94529
77,2010-02-05,Dear John,25000000.0,80014842.0,142033509.0,117033509.0,4.68134036,2010,dear john,dear john,2010.0,"Drama,Romance,War",Drama,dear john,2010,6.3,128657
79,2012-12-25,Parental Guidance,25000000.0,77267296.0,120832383.0,95832383.0,3.83329532,2012,parental guidance,parental guidance,2012.0,"Comedy,Family",Comedy,parental guidance,2012,6.1,23711
84,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0,124228078.0,4.96912312,2011,no strings attached,no strings attached,2011.0,"Comedy,Romance",Comedy,no strings attached,2011,6.2,197663
85,2012-01-13,Contraband,25000000.0,66528000.0,98406855.0,73406855.0,2.9362742,2012,contraband,contraband,2012.0,"Action,Crime,Drama",Action,contraband,2012,6.5,111709
87,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0,71633833.0,2.86535332,2012,the lucky one,the lucky one,2012.0,"Drama,Romance",Drama,the lucky one,2012,6.5,94359
92,2011-04-22,Madea's Big Happy Family,25000000.0,53345287.0,54160818.0,29160818.0,1.16643272,2011,madea's big happy family,madea's big happy family,2011.0,"Comedy,Drama",Comedy,madea's big happy family,2011,4.7,6996
2,2014-08-15,The Giver,25000000.0,45090374.0,66540205.0,41540205.0,1.6616082,2014,the giver,the giver,2014.0,"Drama,Romance,Sci-Fi",Drama,the giver,2014,6.5,104999
6,2015-11-20,The Night Before,25000000.0,43035725.0,52427346.0,27427346.0,1.09709384,2015,the night before,the night before,2015.0,"Adventure,Comedy,Fantasy",Adventure,the night before,2015,6.4,58455
6,2015-11-20,The Night Before,25000000.0,43035725.0,52427346.0,27427346.0,1.09709384,2015,the night before,the night before,2015.0,Documentary,Documentary,the night before,2015,6.4,58455
15,2013-12-25,August: Osage County,25000000.0,37738810.0,50738810.0,25738810.0,1.0295524,2013,august osage county,august osage county,2013.0,"Comedy,Drama",Comedy,august osage county,2013,7.2,79383
17,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,14217912.0,0.56871648,2014,million dollar arm,million dollar arm,2014.0,"Biography,Drama,Sport",Biography,million dollar arm,2014,7.0,41008
21,2018-09-07,Peppermint,25000000.0,35418723.0,51800758.0,26800758.0,1.07203032,2018,peppermint,peppermint,2018.0,"Action,Crime,Drama",Action,peppermint,2018,6.5,35854
25,2014-12-10,The Gambler,25000000.0,33680992.0,38718031.0,13718031.0,0.54872124,2014,the gambler,the gambler,2014.0,"Crime,Drama,Thriller",Crime,the gambler,2014,6.0,59995
29,2017-02-17,Fist Fight,25000000.0,32187017.0,40286416.0,15286416.0,0.61145664,2017,fist fight,fist fight,2017.0,Comedy,Comedy,fist fight,2017,5.6,35136
32,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,13749404.0,0.54997616,2011,the sitter,the sitter,2011.0,Comedy,Comedy,the sitter,2011,5.7,65575
36,2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,4847480.0,0.1938992,2014,draft day,draft day,2014.0,"Drama,Sport",Drama,draft day,2014,6.8,48812
38,2017-02-03,Rings,25000000.0,27793018.0,82917283.0,57917283.0,2.31669132,2017,rings,rings,2017.0,"Drama,Horror,Mystery",Drama,rings,2017,4.5,34151
44,2010-04-23,The Losers,25000000.0,23591432.0,29863840.0,4863840.0,0.1945536,2010,the losers,the losers,2010.0,"Action,Adventure,Crime",Action,the losers,2010,6.4,83876
50,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,13993548.0,0.55974192,2011,the eagle,the eagle,2011.0,"Action,Adventure,Drama",Action,the eagle,2011,6.2,61475
52,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0,-6122847.0,-0.24491388,2011,shark night 3d,shark night 3d,2011.0,"Horror,Thriller",Horror,shark night 3d,2011,4.0,23190
53,2017-03-24,CHiPS,25000000.0,18600152.0,23190292.0,-1809708.0,-0.07238832,2017,chips,chips,2017.0,"Action,Comedy,Crime",Action,chips,2017,6.0,37029
56,2017-12-22,Father Figures,25000000.0,17501244.0,21038441.0,-3961559.0,-0.15846236,2017,father figures,father figures,2017.0,"Adventure,Comedy,Drama",Adventure,father figures,2017,5.5,14373
58,2013-10-25,The Counselor,25000000.0,16973715.0,71009334.0,46009334.0,1.84037336,2013,the counselor,the counselor,2013.0,"Crime,Drama,Thriller",Crime,the counselor,2013,5.3,92096
60,2018-12-07,Mary Queen of Scots,25000000.0,16468499.0,46734733.0,21734733.0,0.86938932,2018,mary queen of scots,mary queen of scots,2018.0,"Biography,Drama,History",Biography,mary queen of scots,2018,6.3,23866
68,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0,-8272530.0,-0.3309012,2010,my soul to take,my soul to take,2010.0,"Horror,Mystery,Thriller",Horror,my soul to take,2010,4.8,18381
74,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,-784615.0,-0.0313846,2011,warrior,warrior,2011.0,"Drama,Sport",Drama,warrior,2011,8.2,403755
76,2017-09-22,Battle of the Sexes,25000000.0,12638526.0,18445379.0,-6554621.0,-0.26218484,2017,battle of the sexes,battle of the sexes,2017.0,"Biography,Comedy,Drama",Biography,battle of the sexes,2017,6.7,43245
77,2012-12-21,Cirque du Soleil: Worlds Away,25000000.0,12512862.0,28012862.0,3012862.0,0.12051448,2012,cirque du soleil worlds away,cirque du soleil worlds away,2012.0,Fantasy,Fantasy,cirque du soleil worlds away,2012,6.8,7643
78,2015-11-13,The 33,25000000.0,12227722.0,28400715.0,3400715.0,0.1360286,2015,the 33,the 33,2015.0,"Biography,Drama,History",Biography,the 33,2015,6.9,32263
88,2011-09-16,Straw Dogs,25000000.0,10324441.0,11253821.0,-13746179.0,-0.54984716,2011,straw dogs,straw dogs,2011.0,"Action,Drama,Thriller",Action,straw dogs,2011,5.8,30924
93,2019-01-25,Serenity,25000000.0,8547045.0,11367029.0,-13632971.0,-0.54531884,2019,serenity,serenity,2019.0,"Drama,Mystery,Sci-Fi",Drama,serenity,2019,5.3,17904
95,2018-10-12,Beautiful Boy,25000000.0,7634767.0,13031424.0,-11968576.0,-0.47874304,2018,beautiful boy,beautiful boy,2018.0,"Biography,Drama",Biography,beautiful boy,2018,7.3,30368
97,2019-03-15,Captive State,25000000.0,5958315.0,8993300.0,-16006700.0,-0.640268,2019,captive state,captive state,2019.0,"Sci-Fi,Thriller",Sci-Fi,captive state,2019,6.9,28780
6,2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3054285.0,3645957.0,-21354043.0,-0.85416172,2018,sgt. stubby an american hero,sgt. stubby an american hero,2018.0,"Adventure,Animation,Family",Adventure,sgt. stubby an american hero,2018,6.9,1225
7,2011-12-16,Carnage,25000000.0,2546747.0,38112154.0,13112154.0,0.52448616,2011,carnage,carnage,2011.0,"Comedy,Drama",Comedy,carnage,2011,7.2,111372
8,2017-09-01,Tulip Fever,25000000.0,2455635.0,6792768.0,-18207232.0,-0.72828928,2017,tulip fever,tulip fever,2017.0,"Drama,History,Romance",Drama,tulip fever,2017,6.2,15037
10,2015-11-20,Legend,25000000.0,1872994.0,42425450.0,17425450.0,0.697018,2015,legend,legend,2015.0,"Biography,Crime,Drama",Biography,legend,2015,7.0,138947
19,2010-06-30,Love Ranch,25000000.0,137885.0,146149.0,-24853851.0,-0.99415404,2010,love ranch,love ranch,2010.0,"Biography,Comedy,Drama",Biography,love ranch,2010,5.6,2742
25,2011-07-08,Ironclad,25000000.0,0.0,5297411.0,-19702589.0,-0.78810356,2011,ironclad,ironclad,2011.0,"Action,Adventure,Drama",Action,ironclad,2011,6.2,38477
26,2019-05-10,The Professor and the Madman,25000000.0,0.0,5227233.0,-19772767.0,-0.79091068,2019,the professor and the madman,the professor and the madman,2019.0,"Biography,Drama,Mystery",Biography,the professor and the madman,2019,7.4,10383
31,2012-11-09,Dangerous Liaisons,24200000.0,17000.0,10447579.0,-13752421.0,-0.5682818595041322,2012,dangerous liaisons,dangerous liaisons,2012.0,"Drama,Mystery,Romance",Drama,dangerous liaisons,2012,5.9,1694
36,2014-06-20,Think Like a Man Too,24000000.0,65028687.0,70027933.0,46027933.0,1.9178305416666668,2014,think like a man too,think like a man too,2014.0,"Comedy,Romance",Comedy,think like a man too,2014,5.8,18533
37,2016-12-16,Fences,24000000.0,57682904.0,64282881.0,40282881.0,1.678453375,2016,fences,fences,2016.0,Drama,Drama,fences,2016,7.2,86749
39,2011-10-14,Footloose,24000000.0,51802742.0,62989834.0,38989834.0,1.6245764166666667,2011,footloose,footloose,2011.0,"Comedy,Drama,Music",Comedy,footloose,2011,5.9,43251
40,2017-04-07,Going in Style,24000000.0,45018541.0,78672579.0,54672579.0,2.278024125,2017,going in style,going in style,2017.0,"Comedy,Crime",Comedy,going in style,2017,6.6,66418
52,2010-08-20,Piranha 3D,24000000.0,25003155.0,83660160.0,59660160.0,2.48584,2010,piranha 3d,piranha 3d,2010.0,"Comedy,Horror",Comedy,piranha 3d,2010,5.4,81327
